step,matrix,G_r_spectrum,G_stable_rank_G,G_alignment_GW,G_G_fro,G_energy_top,G_energy_mid,G_energy_tail,G_energy_top_rows,G_energy_tail_rows,G_pangle_Gtop_Wtop_mean,H_r_spectrum,H_stable_rank_G,H_alignment_GW,H_G_fro,H_energy_top,H_energy_mid,H_energy_tail,H_energy_top_rows,H_energy_tail_rows,H_pangle_Gtop_Wtop_mean,snr_diag_median,snr_offdiag_median,spearman_absC_snr
10,model.layers.19.self_attn.o_proj.weight,0.0007112977909855545,1.322466492652893,0.000682977435644716,1.089079737663269,5.7308279792778194e-05,0.05479225516319275,0.5882557034492493,0.005539275705814362,0.7123456597328186,1.4713977575302124,0.0003640653449110687,7.21168851852417,-3.625646422733553e-05,0.004955033306032419,0.00011141569120809436,0.18469998240470886,0.3146408796310425,0.013251668773591518,0.5833536982536316,1.4393972158432007,,,
10,model.layers.1.mlp.gate_proj.weight,0.00044798324233852327,3.236907482147217,-0.0009479625732637942,0.5379686951637268,0.00035590652259998024,0.17627890408039093,0.29542601108551025,0.007825016975402832,0.5197497606277466,1.5198496580123901,0.00029786155209876597,10.345691680908203,0.00032179313711822033,0.005734533537179232,0.00013997835048940033,0.25437626242637634,0.23084908723831177,0.00947547610849142,0.5035430192947388,1.5133213996887207,,,
10,model.layers.1.mlp.up_proj.weight,0.0002945976739283651,2.656245470046997,-0.0004480778588913381,0.9655945301055908,9.061739547178149e-05,0.1568380892276764,0.33755043148994446,0.008591956458985806,0.5120549201965332,1.5141631364822388,0.0002946306485682726,9.295271873474121,0.0014274305431172252,0.005720894783735275,0.00010583633411442861,0.252846360206604,0.2360069304704666,0.009084495715796947,0.49993789196014404,1.5097955465316772,,,
10,model.layers.1.mlp.down_proj.weight,0.0002903483109548688,5.369502067565918,-0.00042371024028398097,1.017085313796997,0.0008511122432537377,0.16389499604701996,0.32232365012168884,0.011926752515137196,0.6084998846054077,1.4547423124313354,0.00030547293135896325,10.729121208190918,0.0011561969295144081,0.005750361829996109,0.00017442178796045482,0.22706659138202667,0.2590765953063965,0.01319519430398941,0.5191934704780579,1.4447824954986572,0.06956342607736588,0.07672198861837387,0.8858615159988403
10,model.layers.12.mlp.gate_proj.weight,0.00023472092289011925,2.187879800796509,-0.0011690122773870826,0.7207726836204529,0.0007618617964908481,0.17863628268241882,0.25235745310783386,0.007040105760097504,0.5746582746505737,1.5253835916519165,0.0002899967657867819,6.873076438903809,0.002741097705438733,0.006412348244339228,0.00040951804840005934,0.2573383152484894,0.21492907404899597,0.010205022059381008,0.49348458647727966,1.5093716382980347,,,
10,model.layers.12.mlp.up_proj.weight,0.0002728302788455039,2.051851749420166,-0.0004427896928973496,1.257976770401001,0.00041696010157465935,0.20620152354240417,0.2686484158039093,0.010193253867328167,0.5106289982795715,1.5163284540176392,0.00028798109269700944,6.172007083892822,0.003098819637671113,0.006446985527873039,0.0004312707460485399,0.26005348563194275,0.21563905477523804,0.012230820022523403,0.49450284242630005,1.505876898765564,,,
10,model.layers.12.mlp.down_proj.weight,0.00025845321943052113,3.5512642860412598,-0.0004461014468688518,1.2927393913269043,0.00010758196731330827,0.18167303502559662,0.3188299834728241,0.018045226112008095,0.5688117742538452,1.4260075092315674,0.0002719846088439226,8.093279838562012,0.003068425925448537,0.006441974081099033,0.0001378621527692303,0.22486954927444458,0.26190948486328125,0.01875237002968788,0.5120104551315308,1.398238182067871,0.06864190846681595,0.07355816662311554,0.90082186460495
10,model.layers.22.mlp.gate_proj.weight,0.00035207049222663045,1.7563183307647705,-0.0003124804643448442,0.4231191873550415,0.0007742965826764703,0.1454331874847412,0.28400394320487976,0.005756528582423925,0.5846741199493408,1.5224335193634033,0.0002602979075163603,6.786840915679932,0.0006515744025819004,0.006551805417984724,0.0003239127981942147,0.22985395789146423,0.23499621450901031,0.009819690138101578,0.49788740277290344,1.507491946220398,,,
10,model.layers.22.mlp.up_proj.weight,0.0002020324900513515,1.7469606399536133,0.0010244945297017694,0.9458572268486023,0.0011423241812735796,0.16647672653198242,0.29675227403640747,0.015176148153841496,0.5615769028663635,1.5073803663253784,0.0002595250844024122,6.995633125305176,0.001086759497411549,0.0064583527855575085,0.0005786754190921783,0.21593981981277466,0.2558867037296295,0.0160061027854681,0.5041987895965576,1.4876623153686523,,,
10,model.layers.22.mlp.down_proj.weight,0.0005965198506601155,1.788702368736267,0.0011273706331849098,0.9424021244049072,0.0005263753701001406,0.09108232706785202,0.42928165197372437,0.01019356120377779,0.5727819800376892,1.4557141065597534,0.0002936678356491029,6.772801399230957,0.0009587479289621115,0.0063943881541490555,0.00019852252444252372,0.20933149755001068,0.2755875885486603,0.010330003686249256,0.5448256731033325,1.4514356851577759,0.07952422648668289,0.07559747248888016,0.844096839427948
10,model.layers.1.linear_attn.in_proj_qkv.weight,0.000146849371958524,2.368516683578491,0.0002457885129842907,0.4695795178413391,0.0007572292233817279,0.17348001897335052,0.27060025930404663,0.007605350576341152,0.507225751876831,1.5358036756515503,0.00014851210289634764,17.678569793701172,0.0011022832477465272,0.007747967261821032,0.00029794711736030877,0.25082293152809143,0.2273082435131073,0.009338288567960262,0.5054463148117065,1.5285016298294067,0.0682557076215744,0.07230109721422195,0.8892356157302856
10,model.layers.1.linear_attn.out_proj.weight,0.0007310289074666798,1.3645644187927246,0.0002898058737628162,1.2525849342346191,0.0004877166938968003,0.08971967548131943,0.4443068206310272,0.014794191345572472,0.5988448858261108,1.4356682300567627,0.0005178485880605876,16.887636184692383,0.00218354444950819,0.004547530319541693,0.0005028457962907851,0.23334139585494995,0.24777397513389587,0.01613757573068142,0.5163478851318359,1.4215821027755737,,,
10,model.layers.12.linear_attn.in_proj_qkv.weight,6.782112905057147e-05,1.8252825736999512,-0.0001804241765057668,0.799623966217041,0.00037297146627679467,0.15213820338249207,0.27129414677619934,0.002762828953564167,0.607805609703064,1.5530239343643188,0.0001212926727021113,6.825250148773193,0.0009539609309285879,0.008513557724654675,0.0004065719258505851,0.24741023778915405,0.22370360791683197,0.008351406082510948,0.5126160383224487,1.534137487411499,0.07686223834753036,0.08488085120916367,0.8762285113334656
10,model.layers.12.linear_attn.out_proj.weight,0.0003091747348662466,2.0609171390533447,4.599591557052918e-05,1.0691430568695068,6.438945274567232e-05,0.16132165491580963,0.3490108251571655,0.01571343094110489,0.5624014139175415,1.4194273948669434,0.0004485140962060541,6.181110382080078,0.0004774315166287124,0.004886026959866285,0.00010010301048168913,0.22371432185173035,0.26509883999824524,0.01628156192600727,0.5226277709007263,1.408462405204773,,,
10,model.layers.21.linear_attn.in_proj_qkv.weight,0.00010473250586073846,2.301856279373169,3.8752776163164526e-05,0.2386162281036377,0.000817098596598953,0.19433875381946564,0.23025214672088623,0.006934975273907185,0.5016855597496033,1.5390541553497314,0.00014201932935975492,8.433353424072266,0.0007614756468683481,0.008254862390458584,0.0004447464307304472,0.23183678090572357,0.23952104151248932,0.012768902815878391,0.48585084080696106,1.524152398109436,0.0758766159415245,0.07204136252403259,0.878199577331543
10,model.layers.21.linear_attn.out_proj.weight,0.00048674107529222965,1.8959814310073853,0.0005130210192874074,0.5793595314025879,0.00014930016186553985,0.11274935305118561,0.41507160663604736,0.0054514650255441666,0.6038506031036377,1.4788200855255127,0.0004805508942808956,5.028125286102295,-0.00020359456539154053,0.004638230428099632,8.959881961345673e-05,0.2098323106765747,0.27960726618766785,0.00739716412499547,0.5423957109451294,1.479885458946228,,,
20,model.layers.7.self_attn.q_proj.weight,0.00012478615099098533,2.140185832977295,-0.0001169618553831242,0.646156370639801,0.0007590590394102037,0.18321210145950317,0.2548644542694092,0.006721174344420433,0.5078778862953186,1.5339354276657104,0.00024238729383796453,6.741410255432129,0.001821798854507506,0.005229175556451082,0.00030201446497812867,0.27081769704818726,0.20287029445171356,0.008815163746476173,0.4920926094055176,1.523440957069397,0.07845904678106308,0.07440517097711563,0.8842865228652954
20,model.layers.7.self_attn.k_proj.weight,0.0017789385747164488,3.065361261367798,6.8332337832544e-06,0.4768564701080322,0.005415752995759249,0.16149961948394775,0.22997009754180908,0.037683844566345215,0.6737076044082642,1.3234291076660156,0.0011575178941711783,9.468442916870117,-0.0001429842523066327,0.0018921957816928625,0.0006545279757119715,0.28153643012046814,0.19083040952682495,0.017532816156744957,0.5017388463020325,1.343316912651062,,,
20,model.layers.7.self_attn.v_proj.weight,0.0009020048310048878,1.5854499340057373,-0.0008841537055559456,1.044785976409912,0.0009044605540111661,0.11048503965139389,0.254341721534729,0.006407004781067371,0.7983346581459045,1.439666509628296,0.0010039533954113722,5.4080963134765625,0.0022476951126009226,0.001819258090108633,0.0003606406971812248,0.17900350689888,0.2333960235118866,0.0072948746383190155,0.6941227316856384,1.4318153858184814,,,
20,model.layers.7.self_attn.o_proj.weight,0.0002792591112665832,1.7647653818130493,-0.0003285215643700212,1.5037496089935303,9.624060476198792e-05,0.12139331549406052,0.39977315068244934,0.03015350177884102,0.5822089910507202,1.3961694240570068,0.00032758546876721084,4.789708614349365,0.0017235567793250084,0.0036477174144238234,0.00010913989535765722,0.192953422665596,0.2874353528022766,0.023522507399320602,0.46231141686439514,1.3676139116287231,,,
20,model.layers.15.self_attn.q_proj.weight,0.00014195313269738108,3.431548833847046,-0.00012007828627247363,0.7539642453193665,0.00027367385337129235,0.22661356627941132,0.22216796875,0.0038473429158329964,0.41341084241867065,1.5441069602966309,0.00026277732104063034,7.9831743240356445,0.0023873345926404,0.005491092801094055,0.00070717534981668,0.2480277419090271,0.22475308179855347,0.014026605524122715,0.453975111246109,1.5022203922271729,0.0649590939283371,0.068040631711483,0.8904229998588562
20,model.layers.15.self_attn.k_proj.weight,0.0008363425149582326,4.434349536895752,-8.270541798083286e-07,0.7279286980628967,7.401496259262785e-05,0.22881446778774261,0.25040650367736816,0.004366988316178322,0.5897994637489319,1.4565980434417725,0.0009513242985121906,9.664305686950684,0.0020322678610682487,0.0018847982864826918,8.864575647749007e-05,0.2747250497341156,0.21968431770801544,0.007951859384775162,0.48787692189216614,1.4346660375595093,,,
20,model.layers.15.self_attn.v_proj.weight,0.000967610627412796,1.7368289232254028,-0.0013019669568166137,0.6697038412094116,9.723766561364755e-05,0.19456106424331665,0.25974902510643005,0.004642862360924482,0.6601690053939819,1.4613443613052368,0.0010649580508470535,4.83435583114624,0.0044511910527944565,0.0019218550296500325,0.0001999242085730657,0.2193576544523239,0.23772072792053223,0.007766118738800287,0.5975984334945679,1.4238218069076538,,,
20,model.layers.15.self_attn.o_proj.weight,0.0005222128820605576,1.6846988201141357,-0.0004473606823012233,1.1679307222366333,2.5890198230626993e-05,0.08477384597063065,0.508070170879364,0.010583666153252125,0.6373963356018066,1.4561233520507812,0.00037924424395896494,4.745863914489746,0.0026977204252034426,0.003899182192981243,8.955274824984372e-05,0.1986362189054489,0.29198572039604187,0.0204012431204319,0.5114872455596924,1.3833564519882202,,,
20,model.layers.19.self_attn.q_proj.weight,0.00019642031111288816,2.6163291931152344,-0.0005445347051136196,0.4916097819805145,0.00033569117658771574,0.21991142630577087,0.22663810849189758,0.006444886326789856,0.40621575713157654,1.5252408981323242,0.0002616876154206693,6.91766881942749,0.0028921011835336685,0.005521993152797222,0.0006442180601879954,0.2444716840982437,0.23017117381095886,0.016700278967618942,0.456293523311615,1.4953193664550781,0.06977417320013046,0.07057946175336838,0.8744378685951233
20,model.layers.19.self_attn.k_proj.weight,0.0010216600494459271,2.8871684074401855,1.5387546227429993e-05,0.5286800861358643,0.00038774340646341443,0.24263696372509003,0.22377711534500122,0.014664853923022747,0.571073055267334,1.3262521028518677,0.0010332566453143954,9.394791603088379,0.002045227913185954,0.0019795570988208055,0.0003322941192891449,0.2792614996433258,0.20087546110153198,0.02528059110045433,0.45148029923439026,1.253839373588562,,,
20,model.layers.19.self_attn.v_proj.weight,0.0006793709471821785,1.5670596361160278,0.00015871218056418002,0.44436678290367126,0.00234719249419868,0.17794539034366608,0.2261355072259903,0.010365278460085392,0.6087013483047485,1.4119222164154053,0.001016644760966301,4.507066249847412,0.00011785506649175659,0.0019363772589713335,0.0005316309398040175,0.21324317157268524,0.2747073173522949,0.007944184355437756,0.6007240414619446,1.4134079217910767,,,
20,model.layers.19.self_attn.o_proj.weight,0.0005944617441855371,1.4680330753326416,5.106478784000501e-05,0.8031274676322937,0.00011287118832115084,0.07983450591564178,0.5167297124862671,0.009474441409111023,0.6526984572410583,1.4546607732772827,0.0004064193635713309,6.090236186981201,0.0005251487600617111,0.003879616502672434,0.0002346481051063165,0.18892161548137665,0.3060665428638458,0.013176549226045609,0.5730429887771606,1.4440408945083618,,,
20,model.layers.1.mlp.gate_proj.weight,0.0010644474532455206,3.0516185760498047,-0.0003372676146682352,0.436072438955307,0.0004318071878515184,0.17272616922855377,0.30674681067466736,0.007929225452244282,0.5361753702163696,1.5185320377349854,0.00028676781221292913,17.962003707885742,0.0019477736204862595,0.004392816219478846,0.00027699547354131937,0.2569558918476105,0.22828306257724762,0.00963520910590887,0.4985458552837372,1.51054847240448,,,
20,model.layers.1.mlp.up_proj.weight,0.00023824594973120838,2.499377727508545,0.000138610863359645,0.7913877367973328,9.902055171551183e-05,0.14755474030971527,0.35112133622169495,0.009222915396094322,0.5160455703735352,1.5132343769073486,0.0002904108550865203,14.89626693725586,0.0030795657075941563,0.004431025590747595,0.00015706062549725175,0.2520386874675751,0.23645830154418945,0.009498759172856808,0.5018478035926819,1.511059045791626,,,
20,model.layers.1.mlp.down_proj.weight,0.00025535409804433584,4.923955917358398,0.00013480092457029969,0.8141543865203857,0.0005252423579804599,0.1600378006696701,0.32190558314323425,0.011119791306555271,0.6186400651931763,1.4473686218261719,0.00045720880734734237,20.3713436126709,0.002801555674523115,0.00442886259406805,0.00028218195075169206,0.22397780418395996,0.26238197088241577,0.014006827026605606,0.5233279466629028,1.4223164319992065,0.07132654637098312,0.07005314528942108,0.9028576016426086
20,model.layers.12.mlp.gate_proj.weight,0.00019581493688747287,2.3061835765838623,-0.0006057339487597346,0.6287146806716919,0.000892263778951019,0.1631636768579483,0.26579222083091736,0.006254729349166155,0.5939003229141235,1.521344542503357,0.00028030440444126725,6.97064733505249,0.0020991528872400522,0.00489030173048377,0.0005931539926677942,0.25562748312950134,0.21508066356182098,0.011178789660334587,0.4971192479133606,1.5079193115234375,,,
20,model.layers.12.mlp.up_proj.weight,0.0003085478092543781,2.2985973358154297,-6.439824210247025e-05,1.0450948476791382,0.00023702217731624842,0.20677626132965088,0.2675328850746155,0.006147089414298534,0.4978890120983124,1.5124807357788086,0.00030410269391722977,6.534996032714844,0.002197881229221821,0.004932438023388386,0.0003574623551685363,0.25868985056877136,0.22076410055160522,0.009963265620172024,0.4944884181022644,1.5024546384811401,,,
20,model.layers.12.mlp.down_proj.weight,0.00024532710085622966,4.678406238555908,-6.0859721997985616e-05,1.0584819316864014,0.0004195554065518081,0.17921148240566254,0.31395742297172546,0.032516468316316605,0.5601386427879333,1.3967798948287964,0.00027582395705394447,8.82186222076416,0.0021257915068417788,0.004886849317699671,0.00020782196952495724,0.22498059272766113,0.26234373450279236,0.021981654688715935,0.5060030817985535,1.3935316801071167,0.06720765680074692,0.07291848957538605,0.9118146300315857
20,model.layers.22.mlp.gate_proj.weight,0.0002181238232878968,2.569371223449707,-0.0004830713151022792,0.32958266139030457,0.0015459186397492886,0.17262259125709534,0.26764461398124695,0.010664310306310654,0.5513473749160767,1.5145130157470703,0.00026950487517751753,6.383144378662109,0.0007098947535268962,0.005127158481627703,0.00077059242175892,0.22614483535289764,0.23846568167209625,0.010638113133609295,0.49840107560157776,1.509572982788086,,,
20,model.layers.22.mlp.up_proj.weight,0.0002486216835677624,2.3015024662017822,-0.0004803096526302397,0.7950993180274963,0.0008533618529327214,0.1663159877061844,0.30582574009895325,0.012967254966497421,0.572030246257782,1.50487220287323,0.0002839534427039325,6.270047187805176,0.0010932504665106535,0.005137377418577671,0.0004971089656464756,0.21147873997688293,0.2604633867740631,0.01567949913442135,0.5090183019638062,1.4901043176651,,,
20,model.layers.22.mlp.down_proj.weight,0.0004703525919467211,2.0081188678741455,-0.0005453230696730316,0.7665299773216248,9.349443280370906e-05,0.09678292274475098,0.41240379214286804,0.005185181275010109,0.5559311509132385,1.4625097513198853,0.0003131405101157725,5.890013217926025,0.0010000477777794003,0.0050770980305969715,0.00017858564388006926,0.21570193767547607,0.2666875720024109,0.009385286830365658,0.5310129523277283,1.4662479162216187,0.07170331478118896,0.06997444480657578,0.8476403951644897
20,model.layers.1.linear_attn.in_proj_qkv.weight,0.0001165566427516751,2.6798758506774902,-0.00042054313234984875,0.40831229090690613,0.0007187494193203747,0.18168242275714874,0.27051469683647156,0.00598039710894227,0.5180558562278748,1.5391569137573242,0.0001442118373233825,18.427715301513672,0.0006916471174918115,0.006073173135519028,0.0004181392432656139,0.246322363615036,0.22939805686473846,0.009972281754016876,0.5068622827529907,1.5250478982925415,0.06803849339485168,0.0721295177936554,0.8862924575805664
20,model.layers.1.linear_attn.out_proj.weight,0.0003463478642515838,1.2888563871383667,-0.00042205111822113395,1.019935965538025,0.00034640589728951454,0.09085574001073837,0.4325140118598938,0.010156423784792423,0.5923894643783569,1.4264841079711914,0.0005874451017007232,17.703628540039062,0.0017061809776350856,0.0035410888958722353,0.0004341148305684328,0.23115600645542145,0.24735431373119354,0.016925960779190063,0.5175081491470337,1.4063078165054321,,,
20,model.layers.12.linear_attn.in_proj_qkv.weight,7.788583025103435e-05,1.745477557182312,4.85857053718064e-05,0.6940958499908447,0.0005821104277856648,0.14859448373317719,0.2699199616909027,0.003544437000527978,0.5871151089668274,1.5518401861190796,0.00012762843107338995,6.819915294647217,0.0013891742564737797,0.006451001390814781,0.0004212635103613138,0.2536891996860504,0.21865515410900116,0.0078100888058543205,0.5022473335266113,1.5356651544570923,0.09904889017343521,0.08568307757377625,0.8878628611564636
20,model.layers.12.linear_attn.out_proj.weight,0.000320481660310179,2.2017080783843994,0.0004685093299485743,0.9048464894294739,0.00016656547086313367,0.14721150696277618,0.35939866304397583,0.040522485971450806,0.5703920125961304,1.4086229801177979,0.0005037549999542534,6.017288684844971,0.0023394327145069838,0.0036998619325459003,0.00015226042887661606,0.21351583302021027,0.2707087993621826,0.02451479062438011,0.5330095887184143,1.3848689794540405,,,
20,model.layers.21.linear_attn.in_proj_qkv.weight,9.008745837491006e-05,2.2353975772857666,-0.00022195812198333442,0.2387261539697647,0.00040777018875814974,0.1819787472486496,0.23848555982112885,0.0040193889290094376,0.5214409232139587,1.5457242727279663,0.00013214381760917604,7.113255023956299,0.0011366333346813917,0.006375550292432308,0.0005758751649409533,0.22439242899417877,0.24484789371490479,0.011092779226601124,0.49234092235565186,1.531012773513794,0.069144606590271,0.07979382574558258,0.8766112923622131
20,model.layers.21.linear_attn.out_proj.weight,0.00046636536717414856,2.282371997833252,-5.452544064610265e-05,0.4513991177082062,0.00023333933495450765,0.1286555528640747,0.38752126693725586,0.0074564386159181595,0.5732560157775879,1.4695900678634644,0.00047969218576326966,3.8594601154327393,0.00016261653217952698,0.0037193158641457558,0.00017364720406476408,0.20555844902992249,0.2840117812156677,0.008974159136414528,0.5481979846954346,1.4698799848556519,,,
30,model.layers.7.self_attn.q_proj.weight,0.0001672522776061669,2.3458502292633057,-0.0010689136106520891,0.7401537895202637,0.0006148040411062539,0.18585173785686493,0.2637374699115753,0.0067002312280237675,0.5233448147773743,1.5354595184326172,0.00023669084475841373,6.420384883880615,0.0013786263298243284,0.004849086981266737,0.00038452184526249766,0.27469417452812195,0.19995824992656708,0.00930281262844801,0.49239787459373474,1.5207575559616089,0.0741058811545372,0.07627518475055695,0.8433919548988342
30,model.layers.7.self_attn.k_proj.weight,0.0011116642272099853,4.289554119110107,-1.8763903426588513e-06,0.555321991443634,0.00107498315628618,0.17221316695213318,0.2318199723958969,0.02852889895439148,0.6815094947814941,1.3422945737838745,0.0012447191402316093,8.931557655334473,0.0011777897598221898,0.0017364947125315666,0.0005442657275125384,0.2849554717540741,0.1862638145685196,0.015170089900493622,0.5046923160552979,1.3558746576309204,,,
30,model.layers.7.self_attn.v_proj.weight,0.0007300129509530962,1.5431088209152222,0.0009337509400211275,1.1693838834762573,0.0001677517284406349,0.1184493899345398,0.2517301142215729,0.0022801707964390516,0.7925257086753845,1.4694607257843018,0.0011205552145838737,5.214807033538818,0.0005694976425729692,0.0016484102234244347,0.0004017623432446271,0.1865825206041336,0.22352224588394165,0.007494753692299128,0.6850156188011169,1.436354398727417,,,
30,model.layers.7.self_attn.o_proj.weight,0.0002708780230022967,1.8973748683929443,0.0003238242934457958,1.7621992826461792,6.114871939644217e-05,0.11855713278055191,0.415686696767807,0.01710676960647106,0.6090114116668701,1.4150872230529785,0.0003288441221229732,4.5622382164001465,0.0005371293518692255,0.0033112207893282175,0.00014506510342471302,0.1899973303079605,0.28739112615585327,0.026856552809476852,0.4596400260925293,1.3806596994400024,,,
30,model.layers.15.self_attn.q_proj.weight,0.00018620447372086346,1.9887458086013794,-0.00037242306279949844,1.1499114036560059,0.0002307351678609848,0.29234564304351807,0.1596984565258026,0.002706363331526518,0.41887837648391724,1.5458697080612183,0.00025306190946139395,7.269570827484131,0.002044915221631527,0.004906894639134407,0.0004767627688124776,0.261570543050766,0.2117752730846405,0.011797134764492512,0.45293352007865906,1.508905053138733,0.08028199523687363,0.08524610847234726,0.8031978607177734
30,model.layers.15.self_attn.k_proj.weight,0.000878947030287236,1.3847498893737793,4.25525331593235e-06,1.5026448965072632,3.351994018885307e-05,0.18181075155735016,0.32199251651763916,0.0021337964572012424,0.6413528323173523,1.4445066452026367,0.0009241484222002327,5.980493068695068,0.001889894949272275,0.0017757263267412782,0.00012721917300950736,0.27010661363601685,0.22587667405605316,0.007413145154714584,0.47673383355140686,1.433333158493042,,,
30,model.layers.15.self_attn.v_proj.weight,0.0010915461461991072,1.737673044204712,-0.0013313795207068324,0.9598022699356079,0.00016994623001664877,0.2943650782108307,0.18501941859722137,0.004239971749484539,0.49369245767593384,1.4262796640396118,0.0009282336104661226,5.506729602813721,0.0029254257678985596,0.0017026750138029456,0.00016519361815880984,0.22224298119544983,0.23329879343509674,0.006241199094802141,0.5976670980453491,1.4316160678863525,,,
30,model.layers.15.self_attn.o_proj.weight,0.00043661054223775864,1.859479308128357,-0.0005285892984829843,1.447772741317749,4.004075162811205e-05,0.1267639398574829,0.4025167226791382,0.01743214949965477,0.5313538908958435,1.4178415536880493,0.0004314308171160519,5.59334135055542,0.0020154635421931744,0.0033917471300810575,7.200517575256526e-05,0.20833969116210938,0.28237229585647583,0.018780607730150223,0.5011786222457886,1.4127277135849,,,
